Timestamp,What's your age?,What is the highest degree you earned?,"If you hold a university degree, what country you received your degree in?","If you are employed, in which country do you work in?","If you are employed, what is the size of employees in the company's tech department? (if mostly a tech company, just state company size)","Currently, what do you think an UNDERGRADUATE student in CS or SE achieves, when he/she graduates?","Are there any skills, that you think an UNDERGRADUATE student would need to learn at university, where it is not taught by universities, and are essential in working industry?",How do you think the GPA affects a fresh BS graduate's chances to get hired?,How do you think the GPA affects a fresh BS graduate's professional proficiency?,How do you think the school choice (e.g. Top 10/Ivy League university vs random college) affects a fresh BS graduate's professional proficiency?,"How long do you think it will take for a fresh BS graduate to land his/her first job, after graduation?","How long do you think it will take for a fresh BS graduate to become fully proficient at his/her first job, after being hired?","Currently, what do you think a GRADUATE student (for a MS program) in CS or SE achieves, when he/she graduates?","Are there any skills, that you think a GRADUATE student (for a MS program) would need to learn at university, that it is not taught by universities, and are essential in working industry?",How do you think the GPA of a GRADUATE student (for a MS program) affects a fresh graduate to get hired?,"How long do you think a GRADUATE student (for a MS program) will need in order to land his/her first job, after graduation?","How long do you think a GRADUATE student (for a MS program) will need in order to become fully proficient at his/her first job, after being hired?","Consider two candidates for a same job. One holds a 4-year BS degree and has no job experience. The other has no degree, but has 4 years of job experience in a similar role. What do you think about the candidates' chance of being hired?","Consider two fresh hires for the same position at the same company. One holds a 4-year BS degree and no job experience. The other has no degree, but has 4 years of job experience in a similar role. What do you think about the candidates' skills and performance RIGHT AFTER BEING HIRED?","Consider two fresh hires for the same position at the same company. One holds a 4-year BS degree and no job experience. The other has no degree, but has 4 years of job experience in a similar role. They work at the company, in the same role, for one year. What do you think about the candidates' skills and career at that time (after 1 year)?",Consider two candidates for the same job. One holds a relevant MS degree and no job experience. The other has a BS and 2-years of relevant job experience. What do you think about the candidates' chance of being hired?,"Consider two fresh hires for the same position at the same company. One holds a relevant MS degree and no job experience. The other has a BS degree, and a couple of years of experience in a similar role. What do you think about the candidates' skills and performance RIGHT AFTER BEING HIRED?","Consider two fresh hires for the same role at the same company. One holds an MS degree and no job experience. The other has a BS degree, and 2 years of job experience in a similar role. They work at the company, in the same role, for one year. What do you think about the candidates' skills and career at that time (after 1 year)?","In your opinion, how can students gain useful work experience during their UNDERGRADUATE studies, if any? ","In your opinion, how can students gain useful work experience during their GRADUATE studies, if any? ","In your opinion, what could be valid alternatives to a Master's degree for a professional in need of retraining?","In your opinion, what would be the benefits of joining a *graduate-level online* program?","In general, which statement, in your opinion, is more accurate (if we assume that below groups have no previous job experience):",Please select any categories that best describe your current position.
06/07/2018 12:44:58,26 - 35,Bachelor's,USA,USA,"more than 10,000 people","He/She learns programming very well, He/She learns computational thinking","Programming in different languages, Computational Thinking skill, Real-world problem solving handling industry-type problems, Learn how to be a researcher, Soft skills (communication, teamwork, etc), Get credentials and learn skills in finding a good job","I think that a high GPA is not essential, but a low GPA can discourage employers/recruiters.","I think that low GPA graduates perform badly, but from average to top GPAs you can't see much of a difference.","I think a top-tier school gives a graduate a bit of a boost, but it's not essential.",0 - 3 months,6 - 12 months,"He/She learns computational thinking., He/She learns real-world problem solving handling industry-type problems.","Programming in different languages, Computational Thinking skill, Real-world problem solving handling industry-type problems, Learn how to be a researcher, Get the credentials and learn skills in finding a good job",I think it's not relevant at all.,3 - 6 months,0 - 3 months,I think that the BS candidate will stand more chances.,"I think that the experienced candidate will perform much better; better quality, and faster work.","I think that the experienced candidate will perform much better; better quality, and faster work, better promotion.",I think that they're more or less have equal chances of getting hired.,They'll perform more or less the same.,"I think that the MS candidate will perform much better; better quality, and faster work, better promotion.",internships multiple. part time on related field,work while doing grad school (tough but can be done),train on your own time or enroll in online courses related to job skills to improve,"Time. The online program gives the schedule flexibility., Motivation. The topic should be of high interest, not just an imposed training experience.","Regardless of academic degree, anybody entering the workforce for the first time will need training and time to get fully proficient.","Industry professional, Graduate student"
06/07/2018 13:03:12,26 - 35,Bachelor's,Italy,Germany,20 - 100 people,He/She learns computational thinking,"Real-world problem solving handling industry-type problems, Learn how to be a researcher, Soft skills (communication, teamwork, etc)","I think that a high GPA is not essential, but a low GPA can discourage employers/recruiters.","I think it's not relevant, BS GPA and first job performance are quite disconnected.",I think it's not relevant at all.,I believe most of them already have an offer before graduation/after interning,6 - 12 months,"He/She learns computational thinking., He/She learns how to be a researcher.","Real-world problem solving handling industry-type problems, Soft skills (communication, teamwork, etc)","I think that a high GPA is not essential, but a low GPA can discourage employers/recruiters.",I believe most of them already have an offer before graduation/after interning.,6 -12 months,I think that the experienced candidate will stand more chances.,"I think that the experienced candidate will perform much better; better quality, and faster work.",They'll perform more or less the same.,I think the BS experienced candidate will stand more chances.,They'll perform more or less the same.,They'll perform more or less the same.,,,"Retraining on the job., Massive Open Online Courses (MOOCs)",Time. The online program gives the schedule flexibility.,"Regardless of academic degree, anybody entering the workforce for the first time will need training and time to get fully proficient.",Industry professional
06/07/2018 13:31:54,26 - 35,Bachelor's,USA,USA,"more than 10,000 people","He/She learns computational thinking, He/She learns how to be a researcher","Project Management skill, Soft skills (communication, teamwork, etc)","I think that a high GPA is not essential, but a low GPA can discourage employers/recruiters.","I think it's not relevant, BS GPA and first job performance are quite disconnected.","I think a top-tier school gives a graduate a bit of a boost, but it's not essential.",I believe most of them already have an offer before graduation/after interning,6 - 12 months,"He/She learns computational thinking., He/She learns project management., He/She learns how to be a researcher., He/She gets very good soft skills (communication, teamwork, etc).",Real-world problem solving handling industry-type problems,I think it's not relevant at all.,I believe most of them already have an offer before graduation/after interning.,3 - 6 months,I think that the BS candidate will stand more chances.,They'll perform more or less the same.,"I think that the BS candidate will perform much better; better quality, and faster work, better promotion.",I think the BS experienced candidate will stand more chances.,"I think that the BS experienced candidate will perform much better; better quality, and faster work.","I think that the BS experienced candidate will perform much better; better quality, and faster work, better promotion.",internship,internship,"Retraining on the job., Massive Open Online Courses (MOOCs)","Time. The online program gives the schedule flexibility., Money. The online program mostly are less expensive than on-campus programs., Career advancement. Success in the program should be a guarantee of a better position.","Regardless of academic degree, anybody entering the workforce for the first time will need training and time to get fully proficient.","Industry professional, Graduate student"
06/07/2018 13:44:02,26 - 35,Master's,Italy,United Kingdom,below 20 employees,He/She learns computational thinking,Real-world problem solving handling industry-type problems,I think it's not relevant at all.,"I think it's not relevant, BS GPA and first job performance are quite disconnected.","I think a top-tier school gives a graduate a bit of a boost, but it's not essential.",I believe most of them already have an offer before graduation/after interning,12 - 24 months,"He/She learns computational thinking., He/She learns how to be a researcher.","Programming in different languages, Real-world problem solving handling industry-type problems",I think it's not relevant at all.,I believe most of them already have an offer before graduation/after interning.,6 -12 months,I think that they're more or less have equal chances of getting hired.,"I think that the experienced candidate will perform much better; better quality, and faster work.","I think that the BS candidate will perform much better; better quality, and faster work, better promotion.",I think the BS experienced candidate will stand more chances.,"I think that the BS experienced candidate will perform much better; better quality, and faster work.","I think that the MS candidate will perform much better; better quality, and faster work, better promotion.",Cool thesis projects,Cool internships,I don't know/prefer not to disclose,Time. The online program gives the schedule flexibility.,"Regardless of academic degree, anybody entering the workforce for the first time will need training and time to get fully proficient.",Industry professional
06/07/2018 13:50:06,26 - 35,Master's,USA,USA,below 20 employees,I don't know/prefer not to disclose,I don't know/prefer not to disclose,"I think that a high GPA is not essential, but a low GPA can discourage employers/recruiters.","I think that low GPA graduates perform badly, but from average to top GPAs you can't see much of a difference.","I think a top-tier school gives a graduate a bit of a boost, but it's not essential.",I don't know/prefer not to disclose.,I don't know/prefer not to disclose.,"He/She learns computational thinking., He/She learns how to be a researcher.","Real-world problem solving handling industry-type problems, Get the credentials and learn skills in finding a good job","I think that a high GPA is not essential, but a low GPA can discourage employers/recruiters.",I don't know/prefer not to disclose,I don't know/prefer not to disclose,I think that the experienced candidate will stand more chances.,"I think that the experienced candidate will perform much better; better quality, and faster work.","I think that the BS candidate will perform much better; better quality, and faster work, better promotion.",I think the BS experienced candidate will stand more chances.,"I think that the BS experienced candidate will perform much better; better quality, and faster work.","I think that the MS candidate will perform much better; better quality, and faster work, better promotion.",Co-op programs,Pray,"Retraining on the job., Massive Open Online Courses (MOOCs), In-person classes in non-academic institutions (e.g. Bradfield school of computer science)","Time. The online program gives the schedule flexibility., Money. The online program mostly are less expensive than on-campus programs., Motivation. The topic should be of high interest, not just an imposed training experience.","Regardless of academic degree, anybody entering the workforce for the first time will need training and time to get fully proficient.",Industry professional
06/07/2018 13:55:48,18 - 25,Bachelor's,USA,USA,"more than 10,000 people","He/She learns programming very well, He/She learns computational thinking, He/She gets credentials to get a good job","Project Management skill, Real-world problem solving handling industry-type problems, Soft skills (communication, teamwork, etc)","I think that a high GPA is not essential, but a low GPA can discourage employers/recruiters.","I think that low GPA graduates perform badly, but from average to top GPAs you can't see much of a difference.","I think a top-tier school gives a graduate a bit of a boost, but it's not essential.",0 - 3 months,12 - 24 months,"He/She learns programming very well., He/She learns computational thinking., He/She learns project management., He/She learns real-world problem solving handling industry-type problems., He/She learns how to be a researcher., He/She gets very good soft skills (communication, teamwork, etc)., He/She gets credentials to get a good job.","Soft skills (communication, teamwork, etc)",I think it's not relevant at all.,I believe most of them already have an offer before graduation/after interning.,6 -12 months,I think that they're more or less have equal chances of getting hired.,"I think that the experienced candidate will perform much better; better quality, and faster work.",They'll perform more or less the same.,I think the BS experienced candidate will stand more chances.,"I think that the BS experienced candidate will perform much better; better quality, and faster work.",They'll perform more or less the same.,"internships, teaching assistant (creating labs/projects for the class NOT just grading), running tech orgs in school, part time software dev job during school","internships, teaching assistant (creating labs/projects for the class NOT just grading), running tech orgs in school, part time software dev job during school","Retraining on the job., Massive Open Online Courses (MOOCs), In-person classes in non-academic institutions (e.g. Bradfield school of computer science)","Time. The online program gives the schedule flexibility., Money. The online program mostly are less expensive than on-campus programs., Motivation. The topic should be of high interest, not just an imposed training experience., Career advancement. Success in the program should be a guarantee of a better position.",The MS students are more prepared than undergraduate-level students.,"Industry professional, Graduate student"
06/07/2018 14:31:18,26 - 35,Bachelor's,USA,USA,"more than 10,000 people","He/She learns programming very well, He/She learns computational thinking, He/She gets credentials to get a good job","Project Management skill, Real-world problem solving handling industry-type problems, Soft skills (communication, teamwork, etc)","I think that a high GPA is not essential, but a low GPA can discourage employers/recruiters.","I think that low GPA graduates perform badly, but from average to top GPAs you can't see much of a difference.","I think a top-tier school gives a graduate a bit of a boost, but it's not essential.",I believe most of them already have an offer before graduation/after interning,6 - 12 months,"He/She learns computational thinking., He/She learns how to be a researcher., He/She gets credentials to get a good job.","Project Management skill, Real-world problem solving handling industry-type problems, Soft skills (communication, teamwork, etc)","I think that a high GPA is not essential, but a low GPA can discourage employers/recruiters.",I believe most of them already have an offer before graduation/after interning.,6 -12 months,I think that the experienced candidate will stand more chances.,"I think that the experienced candidate will perform much better; better quality, and faster work.","I think that the experienced candidate will perform much better; better quality, and faster work, better promotion.",I think the BS experienced candidate will stand more chances.,"I think that the BS experienced candidate will perform much better; better quality, and faster work.","I think that the BS experienced candidate will perform much better; better quality, and faster work, better promotion.","internships, co-ops, personal projects","internships, co-ops, personal projects, work professionally before going for graduate studies",Retraining on the job.,"Time. The online program gives the schedule flexibility., Money. The online program mostly are less expensive than on-campus programs.","Regardless of academic degree, anybody entering the workforce for the first time will need training and time to get fully proficient.","Industry professional, Graduate student"
06/07/2018 14:36:37,26 - 35,"Doctorate (PhD, Doctor of Science, etc)",USA,USA,"1,000 - 10,000 people","He/She learns programming very well, He/She learns computational thinking, He/She gets credentials to get a good job","Programming in different languages, Project Management skill, Soft skills (communication, teamwork, etc)",I think that a high GPA is totally essential to land a great first job.,I think that a high GPA is totally essential to perform fine at a first job.,I think that a top-tier school makes a graduate fundamentally better at his/her job.,3 - 6 months,12 - 24 months,"He/She learns programming very well., He/She learns computational thinking., He/She learns real-world problem solving handling industry-type problems., He/She gets very good soft skills (communication, teamwork, etc).","Programming in different languages, Computational Thinking skill, Real-world problem solving handling industry-type problems",I think that a high GPA is totally essential to get a great first job.,1 - 3 months,6 -12 months,I think that the BS candidate will stand more chances.,"I think that the BS candidate will perform much better; better quality, and faster work.","I think that the experienced candidate will perform much better; better quality, and faster work, better promotion.",I think that they're more or less have equal chances of getting hired.,"I think that the BS experienced candidate will perform much better; better quality, and faster work.",They'll perform more or less the same.,work with a professor,go out in industry,"Retraining on the job., Massive Open Online Courses (MOOCs), In-person classes in non-academic institutions (e.g. Bradfield school of computer science)","Time. The online program gives the schedule flexibility., Money. The online program mostly are less expensive than on-campus programs., Motivation. The topic should be of high interest, not just an imposed training experience.",The MS students are more prepared than undergraduate-level students.,"Industry professional, Graduate student"
06/07/2018 15:19:46,36 - 45,Bachelor's,USA,USA,"1,000 - 10,000 people",I don't know/prefer not to disclose,"Programming in different languages, Project Management skill, Soft skills (communication, teamwork, etc)",I think it's not relevant at all.,"I think it's not relevant, BS GPA and first job performance are quite disconnected.",I think it's not relevant at all.,3 - 6 months,12 - 24 months,"He/She learns programming very well., He/She learns computational thinking., He/She gets credentials to get a good job.","Project Management skill, Real-world problem solving handling industry-type problems, Soft skills (communication, teamwork, etc)",I think it's not relevant at all.,3 - 6 months,6 -12 months,I think that the experienced candidate will stand more chances.,"I think that the experienced candidate will perform much better; better quality, and faster work.","I think that the experienced candidate will perform much better; better quality, and faster work, better promotion.",I think the BS experienced candidate will stand more chances.,"I think that the BS experienced candidate will perform much better; better quality, and faster work.","I think that the BS experienced candidate will perform much better; better quality, and faster work, better promotion.",,,I don't know/prefer not to disclose,"Time. The online program gives the schedule flexibility., Money. The online program mostly are less expensive than on-campus programs., Motivation. The topic should be of high interest, not just an imposed training experience.","Regardless of academic degree, anybody entering the workforce for the first time will need training and time to get fully proficient.","Industry professional, Graduate student"
06/07/2018 15:23:15,26 - 35,Bachelor's,USA,USA,below 20 employees,"He/She learns programming very well, He/She learns computational thinking, He/She gets credentials to get a good job","Project Management skill, Real-world problem solving handling industry-type problems, Soft skills (communication, teamwork, etc)",I think it's not relevant at all.,"I think it's not relevant, BS GPA and first job performance are quite disconnected.","I think a top-tier school gives a graduate a bit of a boost, but it's not essential.",I don't know/prefer not to disclose.,6 - 12 months,"He/She learns programming very well., He/She learns computational thinking., He/She learns how to be a researcher., He/She gets very good soft skills (communication, teamwork, etc)., He/She gets credentials to get a good job.","Project Management skill, Real-world problem solving handling industry-type problems",I think it's not relevant at all.,I believe most of them already have an offer before graduation/after interning.,3 - 6 months,I think that the experienced candidate will stand more chances.,They'll perform more or less the same.,"I think that the BS candidate will perform much better; better quality, and faster work, better promotion.",I think that they're more or less have equal chances of getting hired.,They'll perform more or less the same.,I don't know/prefer not to disclose.,Internships,"Graduate research, TA, RA","In-person classes in non-academic institutions (e.g. Bradfield school of computer science), Bootcamps","Money. The online program mostly are less expensive than on-campus programs., Motivation. The topic should be of high interest, not just an imposed training experience., Career advancement. Success in the program should be a guarantee of a better position.",The MS students are more prepared than undergraduate-level students.,"Industry professional, Graduate student"
06/07/2018 15:54:41,18 - 25,Bachelor's,USA,USA,"more than 10,000 people",He/She learns computational thinking,"Real-world problem solving handling industry-type problems, Soft skills (communication, teamwork, etc)",I think that a high GPA is totally essential to land a great first job.,"I think that low GPA graduates perform badly, but from average to top GPAs you can't see much of a difference.","I think a top-tier school gives a graduate a bit of a boost, but it's not essential.",0 - 3 months,6 - 12 months,"He/She learns programming very well., He/She learns computational thinking., He/She gets very good soft skills (communication, teamwork, etc).","Real-world problem solving handling industry-type problems, Learn how to be a researcher","I think that a high GPA is not essential, but a low GPA can discourage employers/recruiters.",1 - 3 months,6 -12 months,I think that the BS candidate will stand more chances.,They'll perform more or less the same.,They'll perform more or less the same.,I think that the MS candidate will stand more chances.,"I think that the MS candidate will perform much better; better quality, and faster work.","I think that the MS candidate will perform much better; better quality, and faster work, better promotion.",Internships,Research,Retraining on the job.,"Time. The online program gives the schedule flexibility., Money. The online program mostly are less expensive than on-campus programs., Motivation. The topic should be of high interest, not just an imposed training experience., Career advancement. Success in the program should be a guarantee of a better position.","Regardless of academic degree, anybody entering the workforce for the first time will need training and time to get fully proficient.","Industry professional, Graduate student"
06/07/2018 16:25:14,26 - 35,Bachelor's,USA,USA,"100 - 1,000 people","He/She learns computational thinking, He/She gets credentials to get a good job","Project Management skill, Real-world problem solving handling industry-type problems, Soft skills (communication, teamwork, etc)","I think that a high GPA is not essential, but a low GPA can discourage employers/recruiters.","I think it's not relevant, BS GPA and first job performance are quite disconnected.","I think a top-tier school gives a graduate a bit of a boost, but it's not essential.",3 - 6 months,6 - 12 months,"He/She learns computational thinking., He/She learns project management., He/She gets credentials to get a good job.","Real-world problem solving handling industry-type problems, Soft skills (communication, teamwork, etc)","I think that a high GPA is not essential, but a low GPA can discourage employers/recruiters.",1 - 3 months,6 -12 months,I think that the experienced candidate will stand more chances.,"I think that the experienced candidate will perform much better; better quality, and faster work.","I think that the BS candidate will perform much better; better quality, and faster work, better promotion.",I think that the MS candidate will stand more chances.,"I think that the BS experienced candidate will perform much better; better quality, and faster work.","I think that the MS candidate will perform much better; better quality, and faster work, better promotion.","internships, self-motivated projects, project-based courses","internships, self-motivated projects, project-based courses","Retraining on the job., Massive Open Online Courses (MOOCs), In-person classes in non-academic institutions (e.g. Bradfield school of computer science)","Time. The online program gives the schedule flexibility., Money. The online program mostly are less expensive than on-campus programs., Motivation. The topic should be of high interest, not just an imposed training experience., Career advancement. Success in the program should be a guarantee of a better position.","Regardless of academic degree, anybody entering the workforce for the first time will need training and time to get fully proficient.","Industry professional, Graduate student"
06/07/2018 16:53:47,26 - 35,Master's,USA,USA,below 20 employees,"He/She learns programming very well, He/She gets very good soft skills (communication, teamwork, etc)","Learn how to be a researcher, Get credentials and learn skills in finding a good job","I think that a high GPA is not essential, but a low GPA can discourage employers/recruiters.","I think that low GPA graduates perform badly, but from average to top GPAs you can't see much of a difference.","I think a top-tier school gives a graduate a bit of a boost, but it's not essential.",3 - 6 months,6 - 12 months,"He/She learns programming very well., He/She learns computational thinking., He/She learns how to be a researcher., He/She gets very good soft skills (communication, teamwork, etc).",Real-world problem solving handling industry-type problems,"I think that a high GPA is not essential, but a low GPA can discourage employers/recruiters.",I believe most of them already have an offer before graduation/after interning.,0 - 3 months,I think that the experienced candidate will stand more chances.,They'll perform more or less the same.,"I think that the BS candidate will perform much better; better quality, and faster work, better promotion.",I think that the MS candidate will stand more chances.,"I think that the BS experienced candidate will perform much better; better quality, and faster work.","I think that the MS candidate will perform much better; better quality, and faster work, better promotion.",internship or open source projects,internship or open source projects,Massive Open Online Courses (MOOCs),"Motivation. The topic should be of high interest, not just an imposed training experience.","Regardless of academic degree, anybody entering the workforce for the first time will need training and time to get fully proficient.",Industry professional
07/07/2018 07:44:34,26 - 35,Master's,Ukraine,Remote,"1,000 - 10,000 people","He/She learns computational thinking, He/She learns how to be a researcher, He/She gets credentials to get a good job","Real-world problem solving handling industry-type problems, Soft skills (communication, teamwork, etc)","I think that a high GPA is not essential, but a low GPA can discourage employers/recruiters.","I think it's not relevant, BS GPA and first job performance are quite disconnected.",I think that a top-tier school makes a graduate fundamentally better at his/her job.,I believe most of them already have an offer before graduation/after interning,More than 2 years,"He/She learns computational thinking., He/She learns how to be a researcher., He/She gets credentials to get a good job.","Real-world problem solving handling industry-type problems, Soft skills (communication, teamwork, etc)","I think that a high GPA is not essential, but a low GPA can discourage employers/recruiters.",I believe most of them already have an offer before graduation/after interning.,More than 2 years,I think that the experienced candidate will stand more chances.,"I think that the experienced candidate will perform much better; better quality, and faster work.","I think that the experienced candidate will perform much better; better quality, and faster work, better promotion.",I think the BS experienced candidate will stand more chances.,"I think that the BS experienced candidate will perform much better; better quality, and faster work.","I think that the BS experienced candidate will perform much better; better quality, and faster work, better promotion.",Work,Work,Massive Open Online Courses (MOOCs),"Time. The online program gives the schedule flexibility., Career advancement. Success in the program should be a guarantee of a better position.","Regardless of academic degree, anybody entering the workforce for the first time will need training and time to get fully proficient.",Industry professional
07/07/2018 11:36:04,18 - 25,Bachelor's,USA,USA,"more than 10,000 people","He/She gets very good soft skills (communication, teamwork, etc), He/She gets credentials to get a good job",Real-world problem solving handling industry-type problems,I think that a high GPA is totally essential to land a great first job.,"I think that low GPA graduates perform badly, but from average to top GPAs you can't see much of a difference.","I think a top-tier school gives a graduate a bit of a boost, but it's not essential.",0 - 3 months,12 - 24 months,"He/She learns computational thinking., He/She learns project management., He/She learns how to be a researcher., He/She gets credentials to get a good job.","Computational Thinking skill, Project Management skill, Real-world problem solving handling industry-type problems, Learn how to be a researcher, Get the credentials and learn skills in finding a good job",I think it's not relevant at all.,I don't know/prefer not to disclose,12 - 24 months,I think that the experienced candidate will stand more chances.,They'll perform more or less the same.,They'll perform more or less the same.,I think the BS experienced candidate will stand more chances.,They'll perform more or less the same.,"I think that the BS experienced candidate will perform much better; better quality, and faster work, better promotion.",Give them projects with incomplete requirements. ,Participate in research or complex projects.,"Retraining on the job., Massive Open Online Courses (MOOCs), Consultations with SMEs. ","Time. The online program gives the schedule flexibility., Money. The online program mostly are less expensive than on-campus programs., Motivation. The topic should be of high interest, not just an imposed training experience.","Regardless of academic degree, anybody entering the workforce for the first time will need training and time to get fully proficient.","Industry professional, Graduate student"
07/07/2018 13:32:26,36 - 45,Bachelor's,India,India,"more than 10,000 people","He/She learns programming very well, He/She learns computational thinking, He/She learns real-world problem solving handling industry-type problems, He/She learns how to be a researcher, He/She gets credentials to get a good job","get some hands on experience - open source, personal project on resume","I think that a high GPA is not essential, but a low GPA can discourage employers/recruiters.","It's all in the intent. Scoring not high in BS cannot always point to person's inability to deliver or work hard. So, as long as an individual strives to learn and perform, he/she will do good. But, they won't do so well in R&D like environments.","I think a top-tier school gives a graduate a bit of a boost, but it's not essential.",3 - 6 months,6 - 12 months,"He/She learns programming very well., He/She learns computational thinking., He/She learns real-world problem solving handling industry-type problems., He/She learns how to be a researcher., He/She gets credentials to get a good job.",Project Management skill,"I think that a high GPA is not essential, but a low GPA can discourage employers/recruiters.",I believe most of them already have an offer before graduation/after interning.,6 -12 months,I think that the BS candidate will stand more chances.,"I think that the experienced candidate will perform much better; better quality, and faster work.",They'll perform more or less the same.,I think the BS experienced candidate will stand more chances.,"I think that the BS experienced candidate will perform much better; better quality, and faster work.",They'll perform more or less the same.,"Do some open source work, internship. Basically, show some hands on in resume.","Do some open source work, internship. Basically, show some hands on in resume.",Retraining on the job.,"Time. The online program gives the schedule flexibility., Money. The online program mostly are less expensive than on-campus programs., Motivation. The topic should be of high interest, not just an imposed training experience., Career advancement. Success in the program should be a guarantee of a better position.","Regardless of academic degree, anybody entering the workforce for the first time will need training and time to get fully proficient.","Industry professional, Graduate student"
07/07/2018 21:17:58,26 - 35,Master's,USA,USA,"1,000 - 10,000 people","He/She learns programming very well, He/She learns computational thinking, He/She gets credentials to get a good job","Project Management skill, Soft skills (communication, teamwork, etc)",I think that a high GPA is totally essential to land a great first job.,"I think it's not relevant, BS GPA and first job performance are quite disconnected.",I think it's not relevant at all.,I believe most of them already have an offer before graduation/after interning,6 - 12 months,"He/She learns computational thinking., He/She learns project management., He/She learns how to be a researcher., He/She gets very good soft skills (communication, teamwork, etc).","Programming in different languages, Project Management skill",I think it's not relevant at all.,3 - 6 months,6 -12 months,I think that the experienced candidate will stand more chances.,I don't know/prefer not to disclose.,I don't know/prefer not to disclose.,I don't know/prefer not to disclose.,I don't know/prefer not to disclose.,I don't know/prefer not to disclose.,Internship,Work,"Retraining on the job., Massive Open Online Courses (MOOCs)","Time. The online program gives the schedule flexibility., Money. The online program mostly are less expensive than on-campus programs., Motivation. The topic should be of high interest, not just an imposed training experience., Career advancement. Success in the program should be a guarantee of a better position.","Regardless of academic degree, anybody entering the workforce for the first time will need training and time to get fully proficient.",Graduate student
08/07/2018 00:18:27,18 - 25,Bachelor's,USA,USA,below 20 employees,"He/She learns computational thinking, He/She learns how to be a researcher, He/She gets credentials to get a good job","Project Management skill, Real-world problem solving handling industry-type problems, Soft skills (communication, teamwork, etc)","I think that a high GPA is not essential, but a low GPA can discourage employers/recruiters.","I think that the higher the GPA, the better a graduate performs on his job.","I think a top-tier school gives a graduate a bit of a boost, but it's not essential.",3 - 6 months,6 - 12 months,"He/She learns computational thinking., He/She learns how to be a researcher., He/She gets credentials to get a good job.","Project Management skill, Real-world problem solving handling industry-type problems, Soft skills (communication, teamwork, etc)",I think it's not relevant at all.,1 - 3 months,6 -12 months,I think that the experienced candidate will stand more chances.,"I think that the experienced candidate will perform much better; better quality, and faster work.",They'll perform more or less the same.,I think the BS experienced candidate will stand more chances.,"I think that the BS experienced candidate will perform much better; better quality, and faster work.",They'll perform more or less the same.,"Get research experience, take internships during the summer","Get research experience, take internships during the summer",Retraining on the job.,"Time. The online program gives the schedule flexibility., Money. The online program mostly are less expensive than on-campus programs., Motivation. The topic should be of high interest, not just an imposed training experience., Career advancement. Success in the program should be a guarantee of a better position.","Regardless of academic degree, anybody entering the workforce for the first time will need training and time to get fully proficient.",Graduate student
08/07/2018 05:24:54,26 - 35,Master's,Russia,Hong Kong,20 - 100 people,I don't know/prefer not to disclose,"Real-world problem solving handling industry-type problems, Soft skills (communication, teamwork, etc), Get credentials and learn skills in finding a good job",I think it's not relevant at all.,"I think that low GPA graduates perform badly, but from average to top GPAs you can't see much of a difference.",I don't know/prefer not to disclose.,0 - 3 months,More than 2 years,I don't know/prefer not to disclose,"Real-world problem solving handling industry-type problems, Soft skills (communication, teamwork, etc), Get the credentials and learn skills in finding a good job",I think it's not relevant at all.,1 - 3 months,More than 2 years,I think that the experienced candidate will stand more chances.,"I think that the experienced candidate will perform much better; better quality, and faster work.","I think that the experienced candidate will perform much better; better quality, and faster work, better promotion.",I think the BS experienced candidate will stand more chances.,"I think that the BS experienced candidate will perform much better; better quality, and faster work.","I think that the BS experienced candidate will perform much better; better quality, and faster work, better promotion.",Do side/open source projects,Do side/open source projects,"Retraining on the job., Massive Open Online Courses (MOOCs)",I don't know/prefer not to disclose,"Regardless of academic degree, anybody entering the workforce for the first time will need training and time to get fully proficient.",Industry professional
08/07/2018 13:35:03,26 - 35,Bachelor's,USA,USA,"1,000 - 10,000 people",He/She learns computational thinking,"Programming in different languages, Soft skills (communication, teamwork, etc)","I think that a high GPA is not essential, but a low GPA can discourage employers/recruiters.","I think that low GPA graduates perform badly, but from average to top GPAs you can't see much of a difference.",I think it's not relevant at all.,0 - 3 months,3 - 6 months,"He/She learns computational thinking., He/She learns how to be a researcher.",Real-world problem solving handling industry-type problems,I think it's not relevant at all.,I believe most of them already have an offer before graduation/after interning.,3 - 6 months,I think that they're more or less have equal chances of getting hired.,"I think that the experienced candidate will perform much better; better quality, and faster work.",They'll perform more or less the same.,I think the BS experienced candidate will stand more chances.,"I think that the BS experienced candidate will perform much better; better quality, and faster work.","I think that the MS candidate will perform much better; better quality, and faster work, better promotion.",,,"Retraining on the job., In-person classes in non-academic institutions (e.g. Bradfield school of computer science)","Time. The online program gives the schedule flexibility., Money. The online program mostly are less expensive than on-campus programs.","Regardless of academic degree, anybody entering the workforce for the first time will need training and time to get fully proficient.","Graduate student, Industry professional"
